"year" "x" "mx" "qx" "lx" "dx" "Lx" "Tx" "ex"
"5460" 1982 20 0.00055 0.000549848791582315 0.983306980985601 0.000540670155249279 0.983036645907976 58.3480587212715 59.3385990840697
"5461" 1982 21 0.000557 0.000556844918690145 0.982766310830352 0.000547248426445712 0.982492686617129 57.3650220753635 58.370969215352
"5462" 1982 22 0.000575 0.000574834735013684 0.982219062403906 0.000564613634462363 0.981936755586675 56.3825293887464 57.403212324911
"5463" 1982 23 0.000553 0.000552847137766408 0.981654448769444 0.000542704852277809 0.981383096343305 55.4005926331597 56.4359410815153
"5464" 1982 24 0.000581 0.000580831268516496 0.981111743917166 0.000569860378775822 0.980826813727778 54.4192095368164 55.466882212156
"5465" 1982 25 0.000581 0.000580831268516496 0.98054188353839 0.00056952938604915 0.980257118845365 53.4383827230887 54.498827250755
"5466" 1982 26 0.000623 0.000622805995932267 0.979972354152341 0.000610332658013912 0.979667187823334 52.4581256042433 53.5302096859851
"5467" 1982 27 0.00065 0.000649788818633944 0.979362021494327 0.000636378490961764 0.979043832248846 51.47845841642 52.5632578011074
"5468" 1982 28 0.000636 0.000635797816294418 0.978725643003365 0.000622271626572912 0.978414507190079 50.4994145841711 51.5971099206169
"5469" 1982 29 0.000668 0.000667776962494527 0.978103371376792 0.000653154898343611 0.977776793927621 49.521000076981 50.6296180201021
"5470" 1982 30 0.000669 0.000668776294329547 0.977450216478449 0.000653695533668119 0.977123368711615 48.5432232830534 49.6631157931957
"5471" 1982 31 0.00075 0.000749718855429214 0.976796520944781 0.000732322769669946 0.976430359559946 47.5660999143418 48.6960169230893
"5472" 1982 32 0.00078 0.000779695918591749 0.976064198175111 0.000761033271600597 0.97568368153931 46.5896695547818 47.7321774959965
"5473" 1982 33 0.000838 0.000837649025058501 0.97530316490351 0.000816961745217837 0.974894684030901 45.6139858732425 46.7690329680775
"5474" 1982 34 0.00089 0.000889604126163857 0.974486203158292 0.00086690694721947 0.974052749684682 44.6390911892116 45.8078226705901
"5475" 1982 35 0.000918 0.000917578831316426 0.973619296211073 0.000893372455964436 0.97317260998309 43.665038439527 44.8481645849188
"5476" 1982 36 0.001084 0.00108341279026767 0.972725923755108 0.00105386370722127 0.972198991901498 42.6918658295439 43.8888948952201
"5477" 1982 37 0.001135 0.00113435625282652 0.971672060047887 0.00110222227701207 0.971120948909381 41.7196668376424 42.9359539633015
"5478" 1982 38 0.001289 0.00128816977458028 0.970569837770875 0.00125025872913576 0.969944708406307 40.748545888733 41.9841461200988
"5479" 1982 39 0.001331 0.00133011480859488 0.969319579041739 0.00128930632634439 0.968674925878567 39.7786011803267 41.0376536700635
"5480" 1982 40 0.001535 0.0015338227910079 0.968030272715395 0.00148478689467646 0.967287879268057 38.8099262544481 40.0916452184739
"5481" 1982 41 0.001718 0.00171652550459156 0.966545485820718 0.00165909997775904 0.965715935831839 37.8426383751801 39.1524650731227
"5482" 1982 42 0.001829 0.0018273289077139 0.964886385842959 0.00176316478551042 0.964004803450204 36.8769224393482 38.2189270989985
"5483" 1982 43 0.001957 0.00195508694742195 0.963123221057449 0.0018829896382484 0.962181726238325 35.912917635898 37.2879781638614
"5484" 1982 44 0.002197 0.00219458924371578 0.9612402314192 0.00210952747249948 0.960185467682951 34.9507359096597 36.3600427523279
"5485" 1982 45 0.002428 0.00242505598203781 0.959130703946701 0.00232594565116206 0.95796773112112 33.9905504419767 35.4389139062173
"5486" 1982 46 0.0027 0.00269635991411594 0.956804758295539 0.00257988999590353 0.955514813297587 33.0325827108556 34.5238487000213
"5487" 1982 47 0.002898 0.00289380687383981 0.954224868299635 0.00276134248307436 0.952844197058098 32.077067897558 33.615837276089
"5488" 1982 48 0.003379 0.0033733008082844 0.951463525816561 0.00320957268069 0.949858739476216 31.1242237004999 32.7119462343957
"5489" 1982 49 0.003707 0.00370014178719743 0.948253953135871 0.00350867407687327 0.946499616097434 30.1743649610237 31.8209746041524
"5490" 1982 50 0.00385 0.0038426029892457 0.944745279058998 0.00363028103338781 0.942930138542304 29.2278653449263 30.9372970606832
"5491" 1982 51 0.004457 0.00444708966069115 0.94111499802561 0.00418522277724109 0.939022386636989 28.284935206384 30.0547066678607
"5492" 1982 52 0.004921 0.00490892159840712 0.936929775248369 0.0045993148099075 0.934630117843415 27.345912819747 29.1867262010089
"5493" 1982 53 0.00504 0.00502733112556358 0.932330460438461 0.0046871339430733 0.929986893466925 26.4112827019036 28.3282417797255
"5494" 1982 54 0.005408 0.0053934162025882 0.927643326495388 0.00500316654734301 0.925141743221717 25.4812958084366 27.4688504521499
"5495" 1982 55 0.006 0.00598205383848455 0.922640159948045 0.0055192831103571 0.919880518392866 24.5561540652149 26.6150934364246
"5496" 1982 56 0.006834 0.00681072774330114 0.917120876837688 0.00624626059983913 0.913997746537768 23.6362735468221 25.7722554831834
"5497" 1982 57 0.007199 0.00717318013809293 0.910874616237849 0.00653386770549036 0.907607682385104 22.7222758002843 24.945558252719
"5498" 1982 58 0.008115 0.00808220644733992 0.904340748532358 0.00730906862838043 0.900686214218168 21.8146681178992 24.122177567805
"5499" 1982 59 0.008516 0.00847989261723581 0.897031679903978 0.00760673231984443 0.893228313744056 20.913981903681 23.3146525058287
"5500" 1982 60 0.009177 0.00913508366858669 0.889424947584134 0.00812497131310941 0.885362461927579 20.020753589937 22.5097729092461
"5501" 1982 61 0.010041 0.00999084098284562 0.881299976271024 0.00880492792110943 0.876897512310469 19.1353911280094 21.7126876696122
"5502" 1982 62 0.011975 0.0119037264379528 0.872495048349915 0.0103859423740258 0.867302077162902 18.2584936156989 20.9267590116756
"5503" 1982 63 0.01214 0.0120667547983739 0.862109105975889 0.0104028591912564 0.856907676380261 17.391191538536 20.17284287799
"5504" 1982 64 0.01299 0.0129061743972896 0.851706246784633 0.0109922693562634 0.846210112106501 16.5342838621558 19.413129731731
"5505" 1982 65 0.014071 0.0139726951035986 0.840713977428369 0.0117470400759403 0.834840457390399 15.6880737500493 18.6604174204846
"5506" 1982 66 0.015328 0.0152114196795757 0.828966937352429 0.0126097639845604 0.822662055360149 14.8532332926589 17.9177632103126
"5507" 1982 67 0.016824 0.016683657076671 0.816357173367869 0.0136198231325501 0.809547261801594 14.0305712372987 17.1868046181499
"5508" 1982 68 0.018503 0.0183333886548596 0.802737350235318 0.0147168958296362 0.7953789023205 13.2210239754971 16.4699250279328
"5509" 1982 69 0.019272 0.0190880673827003 0.788020454405682 0.0150417875326417 0.780499560639361 12.4256450731766 15.7681758179081
"5510" 1982 70 0.021349 0.0211235170175957 0.772978666873041 0.0163280280239311 0.764814652861075 11.6451455125373 15.0652870662599
"5511" 1982 71 0.023654 0.0233775141402631 0.756650638849109 0.0176886110089342 0.747806333344642 10.8803308596762 14.3795964756278
"5512" 1982 72 0.026141 0.0258037323167539 0.738962027840175 0.0190679783586336 0.729428038660858 10.1325245263315 13.711833821755
"5513" 1982 73 0.028455 0.028055835599015 0.719894049481542 0.0201972291009633 0.70979543493106 9.40309648767068 13.0617783192439
"5514" 1982 74 0.030378 0.0299234920788149 0.699696820380578 0.0209373722622301 0.689228134249463 8.69330105273962 12.4243826747864
"5515" 1982 75 0.033639 0.0330825677517003 0.678759448118348 0.0224551054294819 0.667531895403607 8.00407291849016 11.7922084778031
"5516" 1982 76 0.037242 0.0365611940064067 0.656304342688866 0.0239952704002948 0.644306707488719 7.33654102308655 11.1785654091955
"5517" 1982 77 0.040517 0.0397124846301207 0.632309072288571 0.0251105643147458 0.619753790131199 6.69223431559783 10.5838024613122
"5518" 1982 78 0.044204 0.0432481298344001 0.607198507973826 0.026260199908106 0.594068408019773 6.07248052546663 10.000815953468
"5519" 1982 79 0.049691 0.0484863328179711 0.58093830806572 0.0281675681515835 0.566854523989928 5.47841211744686 9.43028208225357
"5520" 1982 80 0.055168 0.0536870951669158 0.552770739914136 0.0296766553192567 0.537932412254508 4.91155759345693 8.88534294383936
"5521" 1982 81 0.064044 0.0620568166182504 0.523094084594879 0.032461553681796 0.506863307753981 4.37362518120242 8.36106794170625
"5522" 1982 82 0.070754 0.0683364610185469 0.490632530913083 0.0335280908231729 0.473868485501497 3.86676187344844 7.88117711284303
"5523" 1982 83 0.076783 0.0739441723088065 0.457104440089911 0.0338002094811289 0.440204335349346 3.39289338794694 7.42257805957775
"5524" 1982 84 0.08514 0.08166358134226 0.423304230608782 0.034568539468843 0.40601996087436 2.9526890525976 6.9753355603159
"5525" 1982 85 0.093255 0.0891004679315229 0.388735691139939 0.0346365319822525 0.371417425148812 2.54666909172324 6.55115840857144
"5526" 1982 86 0.105427 0.100147855993107 0.354099159157686 0.0354622715986044 0.336368023358384 2.17525166657443 6.1430579833875
"5527" 1982 87 0.115616 0.109297717544205 0.318636887559082 0.034826284535597 0.301223745291283 1.83888364321604 5.77109466924188
"5528" 1982 88 0.125757 0.118317380584893 0.283810603023485 0.0335797271319576 0.267020739457506 1.53765989792476 5.4179085684037
"5529" 1982 89 0.139545 0.13044362235896 0.250230875891527 0.0326410218773461 0.233910364952854 1.27063915846725 5.0778672053966
"5530" 1982 90 0.152342 0.141559287511 0.217589854014181 0.0308018647038699 0.202188921662246 1.0367287935144 4.76460080462589
"5531" 1982 91 0.164463 0.151966561682967 0.186787989310311 0.0283855284991628 0.17259522506073 0.834539871852152 4.46784546979479
"5532" 1982 92 0.183844 0.168367337593711 0.158402460811148 0.0266698005950652 0.145067560513616 0.661944646791422 4.1788785565687
"5533" 1982 93 0.201577 0.183120554039218 0.131732660216083 0.0241229577238292 0.119671181354169 0.516877086277806 3.92368214101169
"5534" 1982 94 0.220357 0.198487900819553 0.107609702492254 0.0213592239555041 0.096930090514502 0.397205904923638 3.69117185276327
"5535" 1982 95 0.238456 0.21305399793429 0.0862504785367499 0.0183760092760003 0.0770624738987498 0.300275814409136 3.48143940188336
"5536" 1982 96 0.262011 0.231662003412008 0.0678744692607496 0.015723935529472 0.0600125014960136 0.223213340510386 3.28862005024127
"5537" 1982 97 0.281089 0.246451585185848 0.0521505337312776 0.0128525817063614 0.0457242428780969 0.163200839014373 3.12941838438926
"5538" 1982 98 0.300385 0.261160631807284 0.0392979520249162 0.0102630779795595 0.0341664130351365 0.117476596136276 2.98938214545612
"5539" 1982 99 0.313592 0.271086691171131 0.0290348740453568 0.00787096793352633 0.0250993900785936 0.0833101831011391 2.86931443101824
"5540" 1982 100 0.342076 0.292113492474198 0.0211639061118304 0.00618226252872281 0.018072774847469 0.0582107930225455 2.75047492249109
